TIMESTAMP,INDEX_NAME,OPEN_INDEX_VAL,HIGH_INDEX_VAL,CLOSE_INDEX_VAL,LOW_INDEX_VAL,TRADED_QTY,TURN_OVER
19-07-2017,NIFTY 50,9855.95,9905.05,9899.6,9851.65,206376192,10935.6
20-07-2017,NIFTY 50,9920.2,9922.55,9873.3,9863.45,166083004,8942.56
21-07-2017,NIFTY 50,9899.6,9924.7,9915.25,9838.0,193286125,11860.28
24-07-2017,NIFTY 50,9936.8,9982.05,9966.4,9919.6,179905535,10837.2
25-07-2017,NIFTY 50,10010.55,10011.3,9964.55,9949.1,191206247,10491.32
26-07-2017,NIFTY 50,9983.65,10025.95,10020.65,9965.95,203697844,11403.3
27-07-2017,NIFTY 50,10063.25,10114.85,10020.55,10005.5,296782048,18601.99
28-07-2017,NIFTY 50,9996.55,10026.05,10014.5,9944.5,197491415,11996.8
31-07-2017,NIFTY 50,10034.7,10085.9,10077.1,10016.95,245096535,13131.89
01-08-2017,NIFTY 50,10101.05,10128.6,10114.65,10065.75,190000516,11515.29
02-08-2017,NIFTY 50,10136.3,10137.85,10081.5,10054.2,166463276,9165.92
03-08-2017,NIFTY 50,10081.15,10081.15,10013.65,9998.25,198665837,10714.1
04-08-2017,NIFTY 50,10008.6,10075.25,10066.4,9988.35,184082134,10397.88
07-08-2017,NIFTY 50,10074.8,10088.1,10057.4,10046.35,141566282,7827.95
08-08-2017,NIFTY 50,10068.35,10083.8,9978.55,9947.0,209645343,10780.41
09-08-2017,NIFTY 50,9961.15,9969.8,9908.05,9893.05,174395293,8831.72
10-08-2017,NIFTY 50,9872.85,9892.65,9820.25,9776.2,242820594,12040.13
11-08-2017,NIFTY 50,9712.15,9771.65,9710.8,9685.55,294732998,13435.56
14-08-2017,NIFTY 50,9755.75,9818.3,9794.15,9752.1,201613585,9486.82
16-08-2017,NIFTY 50,9825.85,9903.95,9897.3,9773.85,226269013,10815.38
17-08-2017,NIFTY 50,9945.55,9947.8,9904.15,9883.75,203652311,9927.47
18-08-2017,NIFTY 50,9865.95,9865.95,9837.4,9783.65,253931517,15636.16
21-08-2017,NIFTY 50,9864.25,9884.35,9754.35,9740.1,211627775,11764.0
22-08-2017,NIFTY 50,9815.75,9828.45,9765.55,9752.6,189267122,9850.89
23-08-2017,NIFTY 50,9803.05,9857.9,9852.5,9786.75,173815509,9961.13
24-08-2017,NIFTY 50,9881.2,9881.5,9857.05,9848.85,190398702,10392.63
28-08-2017,NIFTY 50,9907.15,9925.75,9912.8,9882.0,164493772,9900.06
29-08-2017,NIFTY 50,9886.4,9887.35,9796.05,9783.75,178668444,8469.09
30-08-2017,NIFTY 50,9859.5,9909.45,9884.4,9850.8,162704136,8008.72
31-08-2017,NIFTY 50,9905.7,9925.1,9917.9,9856.95,337782004,14619.43
01-09-2017,NIFTY 50,9937.65,9983.45,9974.4,9909.85,162730656,9314.82
04-09-2017,NIFTY 50,9984.15,9988.4,9912.85,9861.0,153369495,8069.64
05-09-2017,NIFTY 50,9933.25,9963.1,9952.2,9901.05,143522342,7566.62
06-09-2017,NIFTY 50,9899.25,9931.55,9916.2,9882.55,153767846,8926.98
07-09-2017,NIFTY 50,9945.85,9964.85,9929.9,9917.2,194626599,9455.48
08-09-2017,NIFTY 50,9958.65,9963.6,9934.8,9913.3,168698771,8792.49
11-09-2017,NIFTY 50,9971.75,10028.65,10006.05,9968.8,178409875,9545.94
12-09-2017,NIFTY 50,10056.85,10097.55,10093.05,10028.05,188248293,9894.2
13-09-2017,NIFTY 50,10099.25,10131.95,10079.3,10063.15,221608053,10682.41
14-09-2017,NIFTY 50,10107.4,10126.5,10086.6,10070.35,232637517,11047.46
15-09-2017,NIFTY 50,10062.35,10115.15,10085.4,10043.65,274799134,13650.9
18-09-2017,NIFTY 50,10133.1,10171.7,10153.1,10131.3,160852680,8106.66
19-09-2017,NIFTY 50,10175.6,10178.95,10147.55,10129.95,193345992,8796.21
20-09-2017,NIFTY 50,10160.95,10171.05,10141.15,10134.2,205605243,10105.71
21-09-2017,NIFTY 50,10139.6,10158.9,10121.9,10058.6,197710666,11114.28
22-09-2017,NIFTY 50,10094.35,10095.05,9964.4,9952.8,233621596,11941.88
25-09-2017,NIFTY 50,9960.1,9960.5,9872.6,9816.05,228206970,11258.68
26-09-2017,NIFTY 50,9875.25,9891.35,9871.5,9813.0,196792799,9754.02
27-09-2017,NIFTY 50,9920.6,9921.05,9735.75,9714.4,206305991,10127.39
28-09-2017,NIFTY 50,9736.4,9789.2,9768.95,9687.55,396874518,18962.4
29-09-2017,NIFTY 50,9814.3,9854.0,9788.6,9775.35,202350211,11087.11
03-10-2017,NIFTY 50,9893.3,9895.4,9859.5,9831.05,167833406,9698.55
04-10-2017,NIFTY 50,9884.35,9938.3,9914.9,9850.65,160993982,8790.29
05-10-2017,NIFTY 50,9927.0,9945.95,9888.7,9881.85,152362417,7823.55
06-10-2017,NIFTY 50,9908.15,9989.35,9979.7,9906.6,201858899,9986.18
09-10-2017,NIFTY 50,9988.2,10015.75,9988.75,9959.45,148395842,7425.19
10-10-2017,NIFTY 50,10013.7,10034.0,10016.95,10002.3,153246570,8055.5
11-10-2017,NIFTY 50,10042.6,10067.25,9984.8,9955.8,195593061,10227.9
12-10-2017,NIFTY 50,10011.2,10104.45,10096.4,9977.1,207106672,10579.8
13-10-2017,NIFTY 50,10123.7,10191.9,10167.45,10120.1,237230047,12379.8
16-10-2017,NIFTY 50,10207.4,10242.95,10230.85,10175.1,209327364,11774.68
17-10-2017,NIFTY 50,10227.65,10251.85,10234.45,10212.6,201782377,10422.81
18-10-2017,NIFTY 50,10209.4,10236.45,10210.85,10175.75,262111790,13177.83
19-10-2017,NIFTY 50,10210.35,10211.95,10146.55,10123.35,31086379,1685.16
23-10-2017,NIFTY 50,10176.65,10224.15,10184.85,10124.5,224799211,12144.31
24-10-2017,NIFTY 50,10218.55,10237.75,10207.7,10182.4,223914325,11539.73
25-10-2017,NIFTY 50,10321.15,10340.55,10295.35,10240.9,612620774,25922.51
26-10-2017,NIFTY 50,10291.8,10355.65,10343.8,10271.85,443036008,23135.46
27-10-2017,NIFTY 50,10362.3,10366.15,10323.05,10311.3,322411410,15149.9
30-10-2017,NIFTY 50,10353.85,10384.5,10363.65,10344.3,244193178,12558.7
31-10-2017,NIFTY 50,10364.9,10367.7,10335.3,10323.95,239809700,12830.06
01-11-2017,NIFTY 50,10390.35,10451.65,10440.5,10383.05,268270466,14206.21
02-11-2017,NIFTY 50,10440.5,10453.0,10423.8,10412.55,207735021,10779.63
03-11-2017,NIFTY 50,10461.55,10461.7,10452.5,10403.6,206101238,10070.83
06-11-2017,NIFTY 50,10431.75,10490.45,10451.8,10413.75,199559409,10231.76
07-11-2017,NIFTY 50,10477.15,10485.75,10350.15,10340.8,295830692,16182.46
08-11-2017,NIFTY 50,10361.95,10384.25,10303.15,10285.5,282950322,14789.39
09-11-2017,NIFTY 50,10358.65,10368.45,10308.95,10266.95,247606613,12697.28
10-11-2017,NIFTY 50,10304.35,10344.95,10321.75,10254.1,287962940,14682.6
13-11-2017,NIFTY 50,10322.0,10334.15,10224.95,10216.25,216799588,11783.34
14-11-2017,NIFTY 50,10223.4,10248.0,10186.6,10175.55,314413476,15398.97
15-11-2017,NIFTY 50,10171.95,10175.45,10118.05,10094.0,213836202,11609.18
16-11-2017,NIFTY 50,10152.9,10232.25,10214.75,10139.2,188180035,9995.55
17-11-2017,NIFTY 50,10324.55,10343.6,10283.6,10268.05,209592893,11023.35
20-11-2017,NIFTY 50,10287.2,10309.85,10298.75,10261.5,151751415,8502.63
21-11-2017,NIFTY 50,10329.25,10358.7,10326.9,10315.05,191859084,10443.99
22-11-2017,NIFTY 50,10350.8,10368.7,10342.3,10309.55,162504058,9136.04
23-11-2017,NIFTY 50,10358.45,10374.3,10348.75,10307.3,157651842,8789.42
24-11-2017,NIFTY 50,10366.8,10404.5,10389.7,10362.25,133177324,8197.66
27-11-2017,NIFTY 50,10361.05,10407.15,10399.55,10340.2,146276512,7551.71
28-11-2017,NIFTY 50,10387.9,10409.55,10370.25,10355.2,202050866,9979.25
29-11-2017,NIFTY 50,10376.65,10392.95,10361.3,10345.9,157192930,8852.8
30-11-2017,NIFTY 50,10332.7,10332.7,10226.55,10211.25,353105240,19005.56
01-12-2017,NIFTY 50,10263.7,10272.7,10121.8,10108.55,147765528,8518.58
04-12-2017,NIFTY 50,10175.05,10179.2,10127.75,10095.7,153240126,8458.66
05-12-2017,NIFTY 50,10118.25,10147.95,10118.25,10069.1,160253042,8749.09
06-12-2017,NIFTY 50,10088.8,10104.2,10044.1,10033.35,171208366,9598.82
07-12-2017,NIFTY 50,10063.45,10182.65,10166.7,10061.9,171339022,9910.28
08-12-2017,NIFTY 50,10198.45,10270.85,10265.65,10195.25,206234019,11468.15
11-12-2017,NIFTY 50,10310.5,10329.2,10322.25,10282.05,152034656,8453.76
12-12-2017,NIFTY 50,10324.9,10326.1,10240.15,10230.2,180546894,10380.24
13-12-2017,NIFTY 50,10236.6,10296.55,10192.95,10169.85,187191964,10070.44
14-12-2017,NIFTY 50,10229.3,10276.1,10252.1,10141.55,159103960,9549.23
15-12-2017,NIFTY 50,10345.65,10373.1,10333.25,10319.65,262974703,15106.77
18-12-2017,NIFTY 50,10263.1,10443.55,10388.75,10074.8,237506982,12921.61
19-12-2017,NIFTY 50,10414.8,10472.2,10463.2,10406.0,174340665,10982.95
20-12-2017,NIFTY 50,10494.4,10494.45,10444.2,10437.15,180597460,11303.0
21-12-2017,NIFTY 50,10473.95,10473.95,10440.3,10426.9,156646972,9411.2
22-12-2017,NIFTY 50,10457.3,10501.1,10493.0,10448.25,143119167,8755.32
26-12-2017,NIFTY 50,10512.3,10545.45,10531.5,10477.95,160417384,9043.77
27-12-2017,NIFTY 50,10531.05,10552.4,10490.75,10469.25,170307122,9077.6
28-12-2017,NIFTY 50,10498.2,10534.55,10477.9,10460.45,281309989,14551.58
29-12-2017,NIFTY 50,10492.35,10538.7,10530.7,10488.65,156736221,8943.1
01-01-2018,NIFTY 50,10531.7,10537.85,10435.55,10423.1,134532090,7546.56
02-01-2018,NIFTY 50,10477.55,10495.2,10442.2,10404.65,158092430,8665.47
03-01-2018,NIFTY 50,10482.65,10503.6,10443.2,10429.55,172516859,9541.6
04-01-2018,NIFTY 50,10469.4,10513.0,10504.8,10441.45,180257392,9561.95
05-01-2018,NIFTY 50,10534.25,10566.1,10558.85,10520.1,186469717,10306.22
08-01-2018,NIFTY 50,10591.7,10631.2,10623.6,10588.55,174181231,9907.27
09-01-2018,NIFTY 50,10645.1,10659.15,10637.0,10603.6,211291563,10733.37
10-01-2018,NIFTY 50,10652.05,10655.5,10632.2,10592.7,181900014,9720.65
11-01-2018,NIFTY 50,10637.05,10664.6,10651.2,10612.35,158630055,9635.01
12-01-2018,NIFTY 50,10682.55,10690.4,10681.25,10597.1,180592153,11005.12
15-01-2018,NIFTY 50,10718.5,10782.65,10741.55,10713.8,181262074,11333.11
16-01-2018,NIFTY 50,10761.5,10762.35,10700.45,10687.85,217468081,12709.44
17-01-2018,NIFTY 50,10702.45,10803.0,10788.55,10666.75,260488465,14334.26
18-01-2018,NIFTY 50,10873.4,10887.5,10817.0,10782.4,321609375,17930.3
19-01-2018,NIFTY 50,10829.2,10906.85,10894.7,10793.9,214011963,11792.26
22-01-2018,NIFTY 50,10883.2,10975.1,10966.2,10881.4,238815813,14469.06
23-01-2018,NIFTY 50,10997.4,11092.9,11083.7,10994.55,293445774,16423.91
24-01-2018,NIFTY 50,11069.35,11110.1,11086.0,11046.15,292197072,16915.14
25-01-2018,NIFTY 50,11095.6,11095.6,11069.65,11009.2,340469462,19939.54
29-01-2018,NIFTY 50,11079.35,11171.55,11130.4,11075.95,249220726,16118.36
30-01-2018,NIFTY 50,11120.85,11121.1,11049.65,11033.9,234969503,13232.19
31-01-2018,NIFTY 50,11018.8,11058.5,11027.7,10979.3,253462573,14459.69
01-02-2018,NIFTY 50,11044.55,11117.35,11016.9,10878.8,315743486,17719.4
02-02-2018,NIFTY 50,10938.2,10954.95,10760.6,10736.1,291431992,16542.51
05-02-2018,NIFTY 50,10604.3,10702.75,10666.55,10586.8,247479157,13980.63
06-02-2018,NIFTY 50,10295.15,10594.15,10498.25,10276.3,274656443,15606.34
07-02-2018,NIFTY 50,10607.2,10614.0,10476.7,10446.4,258095424,13971.66
08-02-2018,NIFTY 50,10518.5,10637.8,10576.85,10479.55,239407938,12569.23
09-02-2018,NIFTY 50,10416.5,10480.2,10454.95,10398.2,197502912,10602.15
12-02-2018,NIFTY 50,10518.2,10555.5,10539.75,10485.4,224114801,11133.78
14-02-2018,NIFTY 50,10585.75,10590.55,10500.9,10456.65,236329440,12188.94
15-02-2018,NIFTY 50,10537.9,10618.1,10545.5,10511.05,217090245,11035.38
16-02-2018,NIFTY 50,10596.2,10612.9,10452.3,10434.05,190043189,10026.71
19-02-2018,NIFTY 50,10488.9,10489.35,10378.4,10302.75,193087737,9871.36
20-02-2018,NIFTY 50,10391.0,10429.35,10360.4,10347.65,193464871,9619.95
21-02-2018,NIFTY 50,10426.0,10426.1,10397.45,10349.6,241331542,12996.36
22-02-2018,NIFTY 50,10354.35,10397.55,10382.7,10340.65,323259078,17711.46
23-02-2018,NIFTY 50,10408.1,10499.1,10491.05,10396.65,217134363,12704.32
26-02-2018,NIFTY 50,10526.55,10592.95,10582.6,10520.2,177238616,10274.89
27-02-2018,NIFTY 50,10615.2,10631.65,10554.3,10537.25,193250158,10276.42
28-02-2018,NIFTY 50,10488.95,10535.5,10492.85,10461.55,294794221,16299.11
01-03-2018,NIFTY 50,10479.95,10525.5,10458.35,10447.15,181378504,10179.48
05-03-2018,NIFTY 50,10428.3,10428.7,10358.85,10323.9,199975720,10673.92
06-03-2018,NIFTY 50,10420.5,10441.35,10249.25,10215.9,229782297,12143.95
07-03-2018,NIFTY 50,10232.95,10243.35,10154.2,10141.55,257200599,12128.88
08-03-2018,NIFTY 50,10216.25,10270.35,10242.65,10146.4,233377712,11479.51
09-03-2018,NIFTY 50,10271.3,10296.7,10226.85,10211.9,192333334,9874.81
12-03-2018,NIFTY 50,10301.6,10433.65,10421.4,10295.45,223135459,10968.95
13-03-2018,NIFTY 50,10389.5,10478.6,10426.85,10377.85,274852794,23965.25
14-03-2018,NIFTY 50,10393.05,10420.35,10410.9,10336.3,186991169,9564.68
15-03-2018,NIFTY 50,10405.45,10420.0,10360.15,10346.2,179308593,8588.01
16-03-2018,NIFTY 50,10345.15,10346.3,10195.15,10180.25,338702439,18811.97
19-03-2018,NIFTY 50,10215.35,10224.55,10094.25,10075.3,216670033,11111.43
20-03-2018,NIFTY 50,10051.55,10155.65,10124.35,10049.1,209327593,10947.12
21-03-2018,NIFTY 50,10181.95,10227.3,10155.25,10132.95,211060429,11269.73
22-03-2018,NIFTY 50,10167.5,10207.85,10114.75,10105.4,237632983,11558.88
23-03-2018,NIFTY 50,9968.8,10027.7,9998.05,9951.9,294515154,14435.17
26-03-2018,NIFTY 50,9989.15,10143.5,10130.65,9958.55,270665332,12695.47
27-03-2018,NIFTY 50,10188.0,10207.9,10184.15,10139.65,232713976,11175.79
28-03-2018,NIFTY 50,10143.6,10158.35,10113.7,10096.9,354977198,18807.48
03-04-2018,NIFTY 50,10186.85,10255.35,10245.0,10171.05,211652029,10167.12
04-04-2018,NIFTY 50,10274.6,10279.85,10128.4,10111.3,238182921,11861.79
05-04-2018,NIFTY 50,10228.45,10331.8,10325.15,10227.45,244116235,11674.92
06-04-2018,NIFTY 50,10322.75,10350.45,10331.6,10290.85,206355691,10131.74
09-04-2018,NIFTY 50,10333.7,10397.7,10379.35,10328.5,228512954,10714.13
10-04-2018,NIFTY 50,10412.9,10424.85,10402.25,10381.5,259523888,11905.12
11-04-2018,NIFTY 50,10428.15,10428.15,10417.15,10355.6,258077363,11790.58
12-04-2018,NIFTY 50,10410.65,10469.9,10458.65,10395.25,246027888,12249.66
13-04-2018,NIFTY 50,10495.3,10519.9,10480.6,10451.45,219724716,12354.55
16-04-2018,NIFTY 50,10398.3,10540.15,10528.35,10396.35,200950876,11242.05
17-04-2018,NIFTY 50,10557.3,10560.45,10548.7,10495.65,212449535,10501.71
18-04-2018,NIFTY 50,10578.9,10594.2,10526.2,10509.7,211823044,9888.65
19-04-2018,NIFTY 50,10563.65,10572.2,10565.3,10546.2,270740891,12559.11
20-04-2018,NIFTY 50,10560.35,10582.35,10564.05,10527.45,252227268,15372.66
23-04-2018,NIFTY 50,10592.8,10638.35,10584.7,10514.95,200203196,13642.67
24-04-2018,NIFTY 50,10578.1,10636.8,10614.35,10569.0,225972673,12281.53
25-04-2018,NIFTY 50,10612.4,10612.6,10570.55,10536.45,195129613,11125.11
26-04-2018,NIFTY 50,10586.5,10628.4,10617.8,10559.65,345536167,19200.41
27-04-2018,NIFTY 50,10651.65,10719.8,10692.3,10647.55,306671172,16886.89
30-04-2018,NIFTY 50,10705.75,10759.0,10739.35,10704.6,179163468,10412.57
02-05-2018,NIFTY 50,10783.85,10784.65,10718.05,10689.8,236757172,14820.58
03-05-2018,NIFTY 50,10720.15,10720.6,10679.65,10647.45,190869804,11018.21
04-05-2018,NIFTY 50,10700.45,10700.45,10618.25,10601.6,192296041,9721.56
07-05-2018,NIFTY 50,10653.15,10725.65,10715.5,10635.65,173620240,9239.44
08-05-2018,NIFTY 50,10757.9,10758.55,10717.8,10689.4,278118616,12783.49
09-05-2018,NIFTY 50,10693.35,10766.25,10741.7,10689.85,222115640,10390.92
10-05-2018,NIFTY 50,10779.65,10785.55,10716.55,10705.0,197988475,10526.38
11-05-2018,NIFTY 50,10741.95,10812.05,10806.5,10724.45,209392114,10432.43
14-05-2018,NIFTY 50,10815.15,10834.85,10806.6,10774.75,176697512,9075.44
15-05-2018,NIFTY 50,10812.6,10929.2,10801.85,10781.4,262202312,13582.7
16-05-2018,NIFTY 50,10751.95,10790.45,10741.1,10699.7,238221884,11359.48
17-05-2018,NIFTY 50,10775.6,10777.25,10682.7,10664.5,220738923,12506.3
18-05-2018,NIFTY 50,10671.85,10674.95,10596.4,10589.1,229908939,13908.47
21-05-2018,NIFTY 50,10616.7,10621.7,10516.7,10505.8,197294184,11346.13
22-05-2018,NIFTY 50,10518.45,10558.6,10536.7,10490.55,249236637,12017.36
23-05-2018,NIFTY 50,10521.1,10533.55,10430.35,10417.8,299919120,13456.6
24-05-2018,NIFTY 50,10464.85,10535.15,10513.85,10419.8,306792497,12914.16
25-05-2018,NIFTY 50,10533.05,10628.05,10605.15,10524.0,268914888,12431.16
28-05-2018,NIFTY 50,10648.35,10709.8,10688.65,10640.55,239786001,11764.35
29-05-2018,NIFTY 50,10689.4,10717.25,10633.3,10616.1,232761575,11817.39
30-05-2018,NIFTY 50,10579.0,10648.7,10614.35,10558.45,246124259,12224.76
31-05-2018,NIFTY 50,10670.1,10763.8,10736.15,10620.4,629198569,29479.77
01-06-2018,NIFTY 50,10738.45,10764.75,10696.2,10681.5,227355567,12965.01
04-06-2018,NIFTY 50,10765.95,10770.3,10628.5,10618.35,210148313,14120.49
05-06-2018,NIFTY 50,10630.7,10633.15,10593.15,10550.9,172898027,10027.54
06-06-2018,NIFTY 50,10603.45,10698.35,10684.65,10587.5,195761429,9920.75
07-06-2018,NIFTY 50,10722.6,10818.0,10768.35,10722.6,227663151,11315.24
08-06-2018,NIFTY 50,10736.4,10779.45,10767.65,10709.05,215942528,12360.88
11-06-2018,NIFTY 50,10781.85,10850.55,10786.95,10777.05,217849903,11384.97
12-06-2018,NIFTY 50,10816.15,10856.55,10842.85,10789.4,204419184,11989.07
13-06-2018,NIFTY 50,10887.5,10893.25,10856.7,10842.65,220003032,12982.8
14-06-2018,NIFTY 50,10832.9,10833.7,10808.05,10773.55,190031664,11659.79
15-06-2018,NIFTY 50,10808.65,10834.0,10817.7,10755.4,314764425,19271.43
18-06-2018,NIFTY 50,10830.2,10830.2,10799.85,10787.35,202727202,11182.48
19-06-2018,NIFTY 50,10789.45,10789.45,10710.45,10701.2,231382790,12290.16
20-06-2018,NIFTY 50,10734.65,10781.8,10772.05,10724.05,199467082,10858.35
21-06-2018,NIFTY 50,10808.45,10809.6,10741.1,10725.9,230507383,12211.18
22-06-2018,NIFTY 50,10742.7,10837.0,10821.85,10710.45,236898415,13520.01
25-06-2018,NIFTY 50,10822.9,10831.05,10762.45,10753.05,236693278,12012.41
26-06-2018,NIFTY 50,10742.7,10805.25,10769.15,10732.55,226846382,12113.53
27-06-2018,NIFTY 50,10785.5,10785.5,10671.4,10652.4,253620792,13837.03
28-06-2018,NIFTY 50,10660.8,10674.2,10589.1,10557.7,363157327,20187.98
29-06-2018,NIFTY 50,10612.85,10723.05,10714.3,10612.35,250327878,14440.17
02-07-2018,NIFTY 50,10732.35,10736.15,10657.3,10604.65,304536687,13591.3
03-07-2018,NIFTY 50,10668.6,10713.3,10699.9,10630.25,208371545,10896.89
04-07-2018,NIFTY 50,10715.0,10777.15,10769.9,10677.75,179268271,10388.69
05-07-2018,NIFTY 50,10786.05,10786.05,10749.75,10726.25,227267176,13676.58
06-07-2018,NIFTY 50,10744.15,10816.35,10772.65,10735.05,256547706,14006.48
09-07-2018,NIFTY 50,10838.3,10860.35,10852.9,10807.15,189331016,10843.92
10-07-2018,NIFTY 50,10902.75,10956.9,10947.25,10876.65,203061980,12834.85
11-07-2018,NIFTY 50,10956.4,10976.65,10948.3,10923.0,229211999,15944.45
12-07-2018,NIFTY 50,11006.95,11078.3,11023.2,10999.65,256034815,15787.28
13-07-2018,NIFTY 50,11056.9,11071.35,11018.9,10999.75,241670818,14744.56
16-07-2018,NIFTY 50,11018.95,11019.5,10936.85,10926.25,216971413,13709.57
17-07-2018,NIFTY 50,10939.65,11018.5,11008.05,10925.6,217107580,12649.4
18-07-2018,NIFTY 50,11060.2,11076.2,10980.45,10956.3,232502459,13320.2
19-07-2018,NIFTY 50,10999.5,11006.5,10957.1,10935.45,222056399,12199.98
20-07-2018,NIFTY 50,10963.5,11030.25,11010.2,10946.2,193144113,14105.94
23-07-2018,NIFTY 50,11019.85,11093.4,11084.75,11010.95,236153085,14932.51
24-07-2018,NIFTY 50,11109.0,11143.4,11134.3,11092.5,212247395,13931.15
25-07-2018,NIFTY 50,11148.4,11157.15,11132.0,11113.25,212333169,12528.8
26-07-2018,NIFTY 50,11132.95,11185.85,11167.3,11125.7,376657398,21595.33
27-07-2018,NIFTY 50,11232.75,11283.4,11278.35,11210.25,324343457,15203.09
30-07-2018,NIFTY 50,11296.65,11328.1,11319.55,11261.45,287435926,14716.66
31-07-2018,NIFTY 50,11311.05,11366.0,11356.5,11267.75,264430889,15297.4
01-08-2018,NIFTY 50,11359.8,11390.55,11346.2,11313.55,278012697,14436.12
02-08-2018,NIFTY 50,11328.9,11328.9,11244.7,11234.95,216533127,12267.66
03-08-2018,NIFTY 50,11297.8,11368.0,11360.8,11294.55,225146360,12984.66
06-08-2018,NIFTY 50,11401.5,11427.65,11387.1,11370.6,210002582,11321.55
07-08-2018,NIFTY 50,11423.15,11428.95,11389.45,11359.7,233409612,12457.71
08-08-2018,NIFTY 50,11412.5,11459.95,11450.0,11379.3,217047641,12422.62
09-08-2018,NIFTY 50,11493.25,11495.2,11470.7,11454.1,311521403,15842.76
10-08-2018,NIFTY 50,11474.95,11478.75,11429.5,11419.65,336424182,15738.26
13-08-2018,NIFTY 50,11369.6,11406.3,11355.75,11340.3,254466760,12899.22
14-08-2018,NIFTY 50,11381.7,11452.45,11435.1,11370.8,239841680,13935.35
16-08-2018,NIFTY 50,11397.15,11449.85,11385.05,11366.25,299610298,17081.62
17-08-2018,NIFTY 50,11437.15,11486.45,11470.75,11431.8,241985503,13275.31
20-08-2018,NIFTY 50,11502.1,11565.3,11551.75,11499.65,239843358,14119.93
21-08-2018,NIFTY 50,11576.2,11581.75,11570.9,11539.6,231063669,13528.83
23-08-2018,NIFTY 50,11620.7,11620.7,11582.75,11546.7,256163842,16117.77
24-08-2018,NIFTY 50,11566.6,11604.6,11557.1,11532.0,225604574,13019.55
27-08-2018,NIFTY 50,11605.85,11700.95,11691.95,11595.6,205689327,11707.5
28-08-2018,NIFTY 50,11731.95,11760.2,11738.5,11710.5,249420312,13946.7
29-08-2018,NIFTY 50,11744.95,11753.2,11691.9,11678.85,259351550,14324.65
30-08-2018,NIFTY 50,11694.75,11698.8,11676.8,11639.7,323450305,18275.54
31-08-2018,NIFTY 50,11675.85,11727.65,11680.5,11640.1,357230312,20755.73
03-09-2018,NIFTY 50,11751.8,11751.8,11582.35,11567.4,241726864,16139.58
04-09-2018,NIFTY 50,11598.75,11602.55,11520.3,11496.85,262701030,16254.78
05-09-2018,NIFTY 50,11514.85,11542.65,11476.95,11393.85,253689858,15078.23
06-09-2018,NIFTY 50,11514.15,11562.25,11536.9,11436.05,255558129,15161.0
07-09-2018,NIFTY 50,11558.25,11603.0,11589.1,11484.4,305029077,16441.02
10-09-2018,NIFTY 50,11570.25,11573.0,11438.1,11427.3,295597988,16513.89
11-09-2018,NIFTY 50,11476.85,11479.4,11287.5,11274.0,318093125,18745.54
12-09-2018,NIFTY 50,11340.1,11380.75,11369.9,11250.2,276509748,15567.9
14-09-2018,NIFTY 50,11443.5,11523.25,11515.2,11430.55,285218296,16423.36
17-09-2018,NIFTY 50,11464.95,11464.95,11377.75,11366.9,207620518,11294.84
18-09-2018,NIFTY 50,11381.55,11411.45,11278.9,11268.95,248298794,13814.11
19-09-2018,NIFTY 50,11326.65,11332.05,11234.35,11210.9,258424384,15116.69
21-09-2018,NIFTY 50,11271.3,11346.8,11143.1,10866.45,741153209,35131.19
24-09-2018,NIFTY 50,11164.4,11170.15,10967.4,10943.6,398815949,23023.34
25-09-2018,NIFTY 50,10969.95,11080.6,11067.45,10882.85,417548830,22878.57
26-09-2018,NIFTY 50,11145.55,11145.55,11053.8,10993.05,351041146,17803.68
27-09-2018,NIFTY 50,11079.8,11089.45,10977.55,10953.35,418210067,22582.86
28-09-2018,NIFTY 50,11008.1,11034.1,10930.45,10850.3,492894147,23227.86
01-10-2018,NIFTY 50,10930.9,11035.65,11008.3,10821.55,398987274,20391.72
03-10-2018,NIFTY 50,10982.7,10989.05,10858.25,10843.75,398756507,21225.59
04-10-2018,NIFTY 50,10754.7,10754.7,10599.25,10547.25,438202008,23711.57
05-10-2018,NIFTY 50,10514.1,10540.65,10316.45,10261.9,625153832,25254.21
08-10-2018,NIFTY 50,10310.15,10398.35,10348.05,10198.4,470279031,22130.94
09-10-2018,NIFTY 50,10390.3,10397.6,10301.05,10279.35,443795275,18285.41
10-10-2018,NIFTY 50,10331.85,10482.35,10460.1,10318.25,373844130,19592.59
11-10-2018,NIFTY 50,10169.8,10335.95,10234.65,10138.6,498509417,21907.13
12-10-2018,NIFTY 50,10331.55,10492.45,10472.5,10322.15,354056762,18606.04
15-10-2018,NIFTY 50,10524.2,10526.3,10512.5,10410.15,267517728,14372.15
16-10-2018,NIFTY 50,10550.15,10604.9,10584.75,10525.3,273444095,15453.03
17-10-2018,NIFTY 50,10688.7,10710.15,10453.05,10436.45,293586908,17173.14
19-10-2018,NIFTY 50,10339.7,10380.1,10303.55,10249.6,368552204,20505.66
22-10-2018,NIFTY 50,10405.85,10408.55,10245.25,10224.0,306472776,17241.94
23-10-2018,NIFTY 50,10152.6,10222.1,10146.8,10102.35,312042090,18114.71
24-10-2018,NIFTY 50,10278.15,10290.65,10224.75,10126.7,362272428,19413.24
25-10-2018,NIFTY 50,10135.05,10166.6,10124.9,10079.3,522421914,23503.76
26-10-2018,NIFTY 50,10122.35,10128.85,10030.0,10004.55,375563273,16120.14
29-10-2018,NIFTY 50,10078.1,10275.3,10250.85,10020.35,375749433,17514.85
